event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_534308,USER_0319,withdrawal,2024-02-22 10:58:40,10,3,0,0,none,,,,,,,,,,,,,,,646.89,crypto,0.0,,,,,295
EVT_325590,USER_0026,trade,2024-02-22 11:00:33,11,3,0,1,bot_trader,,,,,,,AUDUSD,1.48,26432.7,-247.78,1434.51,1603.0,0.936,0.0,,,,,,,,356
EVT_222592,USER_0482,trade,2024-02-22 11:17:17,11,3,0,0,none,,,,,,,GBPUSD,0.15,11826.71,-180.07,3618.22,3321.0,1.262,0.0,,,,,,,,56
EVT_729752,USER_0361,deposit,2024-02-22 11:19:10,11,3,0,0,none,,,,,,,,,,,,,,,2038.48,card,0.0,,,,,83
EVT_686697,USER_0374,trade,2024-02-22 11:20:15,11,3,0,0,none,,,,,,,EURUSD,1.89,32830.62,217.7,3775.71,3268.0,1.203,0.0,,,,,,,,338
EVT_766585,USER_0464,login,2024-02-22 11:21:14,11,3,0,0,none,10.118.233.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,101
EVT_693883,USER_0209,withdrawal,2024-02-22 11:32:23,11,3,0,0,none,,,,,,,,,,,,,,,1451.66,bank,0.0,,,,,322
EVT_265171,USER_0286,withdrawal,2024-02-22 11:34:29,11,3,0,0,none,,,,,,,,,,,,,,,126.91,bank,0.0,,,,,189
EVT_951440,USER_0278,trade,2024-02-22 12:05:00,12,3,0,0,none,,,,,,,USDJPY,0.48,5244.18,-176.23,723.49,314.0,1.073,0.0,,,,,,,,177
EVT_739280,USER_0155,kyc_change,2024-02-22 12:12:20,12,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,58
EVT_962269,USER_0094,session,2024-02-22 12:16:30,12,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,51.8,76.0,1.47,,343
EVT_897721,USER_0259,withdrawal,2024-02-22 12:19:11,12,3,0,0,none,,,,,,,,,,,,,,,239.69,crypto,0.0,,,,,391
EVT_327265,USER_0061,session,2024-02-22 12:22:22,12,3,0,1,ip_hopper,,,firefox_linux,,,,,,,,,,,,,,,33.7,66.0,1.96,,368
EVT_907690,USER_0270,login,2024-02-22 12:31:19,12,3,0,0,none,10.60.245.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,203
EVT_956097,USER_0581,trade,2024-02-22 12:32:16,12,3,0,0,none,,,,,,,AUDUSD,0.55,11020.27,-121.41,4633.92,2878.0,1.028,0.0,,,,,,,,386
EVT_547100,USER_0452,session,2024-02-22 12:34:18,12,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,7.6,8.0,1.05,,97
EVT_466942,USER_0252,deposit,2024-02-22 12:39:46,12,3,0,0,none,,,,,,,,,,,,,,,462.35,crypto,0.0,,,,,237
EVT_864921,USER_0559,kyc_change,2024-02-22 12:43:07,12,3,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,218
EVT_846743,USER_0501,trade,2024-02-22 12:45:03,12,3,0,0,none,,,,,,,USDJPY,1.7,18175.16,-116.25,1376.07,783.0,0.691,0.0,,,,,,,,303
EVT_375524,USER_0034,deposit,2024-02-22 12:53:49,12,3,0,1,device_switcher,,,,,,,,,,,,,,,2832.46,bank,0.0,,,,,287
EVT_923622,USER_0310,trade,2024-02-22 13:02:59,13,3,0,0,none,,,,,,,USDJPY,1.7,6096.77,0.59,1791.5,718.0,0.96,0.0,,,,,,,,282
EVT_650555,USER_0563,withdrawal,2024-02-22 13:42:50,13,3,0,0,none,,,,,,,,,,,,,,,597.36,crypto,0.0,,,,,232
EVT_127254,USER_0032,withdrawal,2024-02-22 13:54:03,13,3,0,1,structurer,,,,,,,,,,,,,,,347.43,crypto,0.0,,,,,372
EVT_788707,USER_0012,kyc_change,2024-02-22 14:08:28,14,3,0,1,device_switcher,,,,,,,,,,,,,,,,,,,,,address_update,416
EVT_882458,USER_0355,session,2024-02-22 14:13:24,14,3,0,0,none,,,android_app,,,,,,,,,,,,,,,40.9,8.0,0.2,,103
EVT_569389,USER_0317,trade,2024-02-22 14:23:38,14,3,0,0,none,,,,,,,ETHUSD,1.51,2785.3,253.0,1938.36,1780.0,0.678,0.0,,,,,,,,373
EVT_251030,USER_0101,login,2024-02-22 14:26:13,14,3,0,0,none,10.173.203.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,174
EVT_703834,USER_0043,deposit,2024-02-22 14:28:02,14,3,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2039.55,crypto,0.0,,,,,248
EVT_627841,USER_0295,session,2024-02-22 14:33:13,14,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,22.8,31.0,1.36,,115
EVT_106951,USER_0187,trade,2024-02-22 14:43:23,14,3,0,0,none,,,,,,,USDCHF,1.43,3091.35,162.78,640.2,1012.0,1.009,0.0,,,,,,,,311
EVT_436685,USER_0491,deposit,2024-02-22 14:58:01,14,3,0,0,none,,,,,,,,,,,,,,,306.65,crypto,0.0,,,,,152
EVT_586687,USER_0594,login,2024-02-22 14:58:08,14,3,0,0,none,10.96.210.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,139
EVT_770063,USER_0316,deposit,2024-02-22 15:41:46,15,3,0,0,none,,,,,,,,,,,,,,,1437.19,card,0.0,,,,,125
EVT_417658,USER_0453,withdrawal,2024-02-22 15:41:52,15,3,0,0,none,,,,,,,,,,,,,,,89.78,crypto,0.0,,,,,365
EVT_454827,USER_0108,withdrawal,2024-02-22 15:48:50,15,3,0,0,none,,,,,,,,,,,,,,,149.04,bank,0.0,,,,,269
EVT_100359,USER_0281,trade,2024-02-22 16:23:43,16,3,0,0,none,,,,,,,USDJPY,0.88,4021.17,106.07,3403.58,783.0,0.812,1.0,,,,,,,,313
EVT_407484,USER_0024,trade,2024-02-22 16:41:44,16,3,0,1,ip_hopper,,,,,,,AUDUSD,0.4,17674.19,-94.04,3481.37,1441.0,1.049,0.0,,,,,,,,261
EVT_876236,USER_0054,trade,2024-02-22 16:41:45,16,3,0,1,device_switcher,,,,,,,USDJPY,1.28,8100.96,-187.92,439.51,1071.0,1.061,1.0,,,,,,,,392
EVT_398873,USER_0166,trade,2024-02-22 16:43:45,16,3,0,0,none,,,,,,,USDCHF,1.61,1575.15,-619.93,3792.03,528.0,1.111,0.0,,,,,,,,297
EVT_428889,USER_0584,login,2024-02-22 16:47:07,16,3,0,0,none,10.64.120.1,JP,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,263
EVT_743387,USER_0597,deposit,2024-02-22 16:49:25,16,3,0,0,none,,,,,,,,,,,,,,,2401.36,bank,0.0,,,,,312
EVT_542894,USER_0078,withdrawal,2024-02-22 16:51:40,16,3,0,1,consistent_winner,,,,,,,,,,,,,,,1229.65,bank,0.0,,,,,371
EVT_506329,USER_0227,login,2024-02-22 16:54:57,16,3,0,0,none,10.16.56.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,358
EVT_659236,USER_0309,trade,2024-02-22 16:55:15,16,3,0,0,none,,,,,,,USDJPY,0.87,30778.12,-44.86,174.03,3239.0,1.262,0.0,,,,,,,,408
EVT_521922,USER_0421,withdrawal,2024-02-22 17:02:27,17,3,0,0,none,,,,,,,,,,,,,,,1717.66,bank,0.0,,,,,114
EVT_989746,USER_0264,session,2024-02-22 17:06:37,17,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,42.1,18.0,0.43,,124
EVT_112559,USER_0346,login,2024-02-22 17:08:02,17,3,0,0,none,10.4.84.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,358
EVT_726400,USER_0500,trade,2024-02-22 17:16:20,17,3,0,0,none,,,,,,,USDJPY,0.78,6905.52,-45.08,2566.68,1224.0,1.084,0.0,,,,,,,,209
EVT_495921,USER_0245,login,2024-02-22 17:22:21,17,3,0,0,none,10.120.228.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,163
EVT_557552,USER_0108,login,2024-02-22 17:49:13,17,3,0,0,none,10.233.154.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,269
EVT_593955,USER_0522,session,2024-02-22 17:58:57,17,3,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,11.2,69.0,6.16,,84
EVT_162875,USER_0125,login,2024-02-22 18:10:34,18,3,0,0,none,10.119.168.1,UK,firefox_linux,1.0,1.0,0.0,,,,,,,,,,,,,,,,84
EVT_344154,USER_0491,kyc_change,2024-02-22 18:15:37,18,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,152
EVT_178189,USER_0237,session,2024-02-22 18:19:16,18,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,8.8,39.0,4.43,,165
EVT_408106,USER_0348,deposit,2024-02-22 18:22:30,18,3,0,0,none,,,,,,,,,,,,,,,1690.29,card,0.0,,,,,167
EVT_757966,USER_0057,deposit,2024-02-22 18:30:30,18,3,0,1,dormant_withdrawer,,,,,,,,,,,,,,,2800.03,crypto,0.0,,,,,60
EVT_617726,USER_0500,session,2024-02-22 18:35:18,18,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,56.2,18.0,0.32,,209
EVT_817951,USER_0025,trade,2024-02-22 18:55:53,18,3,0,1,deposit_withdrawal_cycler,,,,,,,ETHUSD,0.61,30179.35,-219.25,2795.59,1427.0,1.036,1.0,,,,,,,,344
EVT_334180,USER_0236,login,2024-02-22 18:58:55,18,3,0,0,none,10.115.119.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,234
EVT_357309,USER_0258,login,2024-02-22 18:59:39,18,3,0,0,none,10.217.194.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,310
EVT_291160,USER_0200,withdrawal,2024-02-22 19:21:31,19,3,0,0,none,,,,,,,,,,,,,,,1214.48,crypto,0.0,,,,,110
EVT_126486,USER_0451,login,2024-02-22 19:23:07,19,3,0,0,none,10.97.9.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,77
EVT_201042,USER_0198,trade,2024-02-22 19:32:46,19,3,0,0,none,,,,,,,USDJPY,1.7,25312.52,-167.4,3117.64,1094.0,0.978,0.0,,,,,,,,244
EVT_147753,USER_0024,login,2024-02-22 19:32:59,19,3,0,1,ip_hopper,10.121.85.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,262
EVT_129529,USER_0283,kyc_change,2024-02-22 19:34:46,19,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,170
EVT_208858,USER_0513,login,2024-02-22 19:36:15,19,3,0,0,none,10.5.72.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,209
EVT_865777,USER_0571,session,2024-02-22 19:41:50,19,3,0,0,none,,,chrome_win,,,,,,,,,,,,,,,44.2,55.0,1.24,,83
EVT_440082,USER_0249,trade,2024-02-22 19:49:48,19,3,0,0,none,,,,,,,ETHUSD,0.25,40697.88,-155.82,4221.94,2467.0,1.391,1.0,,,,,,,,212
EVT_804239,USER_0552,withdrawal,2024-02-22 20:03:41,20,3,0,0,none,,,,,,,,,,,,,,,97.32,crypto,0.0,,,,,386
EVT_778243,USER_0543,login,2024-02-22 20:14:41,20,3,0,0,none,10.66.0.1,JP,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,146
EVT_645957,USER_0370,trade,2024-02-22 20:29:07,20,3,0,0,none,,,,,,,GBPUSD,1.06,12638.26,-15.71,4127.96,747.0,0.877,1.0,,,,,,,,212
EVT_514231,USER_0253,login,2024-02-22 20:40:23,20,3,0,0,none,10.11.202.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,400
EVT_650243,USER_0200,session,2024-02-22 20:42:30,20,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,17.6,16.0,0.91,,110
EVT_591907,USER_0220,login,2024-02-22 20:43:13,20,3,0,0,none,10.60.65.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,53
EVT_247578,USER_0420,deposit,2024-02-22 20:48:05,20,3,0,0,none,,,,,,,,,,,,,,,1934.2,crypto,0.0,,,,,374
EVT_853313,USER_0096,session,2024-02-22 20:52:36,20,3,0,0,none,,,ios_app,,,,,,,,,,,,,,,35.6,17.0,0.48,,203
EVT_908910,USER_0030,trade,2024-02-22 21:01:20,21,3,0,1,structurer,,,,,,,EURUSD,1.04,12718.32,165.97,4401.51,2414.0,1.036,1.0,,,,,,,,335
EVT_864327,USER_0354,withdrawal,2024-02-22 21:01:51,21,3,0,0,none,,,,,,,,,,,,,,,1128.62,bank,0.0,,,,,261
EVT_239191,USER_0041,trade,2024-02-22 21:04:04,21,3,0,1,dormant_withdrawer,,,,,,,EURUSD,0.05,9742.0,-250.71,478.38,2942.0,0.919,0.0,,,,,,,,373
EVT_442129,USER_0213,trade,2024-02-22 21:17:48,21,3,0,0,none,,,,,,,EURUSD,0.62,8850.4,-180.2,4139.5,1980.0,0.641,1.0,,,,,,,,305
EVT_826035,USER_0106,trade,2024-02-22 21:19:38,21,3,0,0,none,,,,,,,BTCUSD,1.83,25524.68,-84.09,3168.23,1907.0,1.282,1.0,,,,,,,,414
EVT_969903,USER_0141,trade,2024-02-22 21:24:21,21,3,0,0,none,,,,,,,AUDUSD,1.66,9504.52,-113.36,4671.48,3000.0,0.799,0.0,,,,,,,,254
EVT_753001,USER_0482,login,2024-02-22 21:40:08,21,3,0,0,none,10.54.130.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,56
EVT_951801,USER_0368,withdrawal,2024-02-22 21:49:17,21,3,0,0,none,,,,,,,,,,,,,,,936.28,crypto,0.0,,,,,133
EVT_845961,USER_0569,deposit,2024-02-22 22:01:31,22,3,0,0,none,,,,,,,,,,,,,,,1685.45,card,0.0,,,,,265
EVT_114901,USER_0181,deposit,2024-02-22 22:05:21,22,3,0,0,none,,,,,,,,,,,,,,,1633.81,crypto,0.0,,,,,256
EVT_815961,USER_0079,session,2024-02-22 22:05:36,22,3,0,1,dormant_withdrawer,,,ios_app,,,,,,,,,,,,,,,6.4,47.0,7.34,,197
EVT_536577,USER_0410,login,2024-02-22 22:12:05,22,3,0,0,none,10.251.78.1,IN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,383
EVT_958404,USER_0513,trade,2024-02-22 22:32:20,22,3,0,0,none,,,,,,,AUDUSD,0.11,28090.61,49.71,2668.15,176.0,1.08,0.0,,,,,,,,209
EVT_140963,USER_0263,trade,2024-02-22 22:42:10,22,3,0,0,none,,,,,,,USDCHF,1.95,16193.77,-66.21,2254.94,1429.0,1.243,0.0,,,,,,,,168
EVT_648072,USER_0014,session,2024-02-22 22:57:40,22,3,0,1,device_switcher,,,chrome_win,,,,,,,,,,,,,,,56.0,58.0,1.04,,76
EVT_256130,USER_0102,trade,2024-02-22 23:05:19,23,3,0,0,none,,,,,,,GBPUSD,0.29,19656.72,-53.44,2063.98,326.0,1.058,0.0,,,,,,,,249
EVT_378189,USER_0576,withdrawal,2024-02-22 23:05:46,23,3,0,0,none,,,,,,,,,,,,,,,855.61,bank,0.0,,,,,379
EVT_565163,USER_0308,trade,2024-02-22 23:31:11,23,3,0,0,none,,,,,,,BTCUSD,1.64,2749.53,-210.14,2905.14,529.0,0.992,0.0,,,,,,,,331
EVT_434967,USER_0503,trade,2024-02-22 23:32:50,23,3,0,0,none,,,,,,,ETHUSD,0.07,21835.96,63.57,622.76,253.0,1.036,1.0,,,,,,,,136
EVT_966605,USER_0469,login,2024-02-22 23:33:03,23,3,0,0,none,10.81.53.1,RU,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,180
EVT_363575,USER_0324,login,2024-02-22 23:56:57,23,3,0,0,none,10.227.250.1,UK,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,304
EVT_570852,USER_0140,withdrawal,2024-02-23 00:17:32,0,4,0,0,none,,,,,,,,,,,,,,,766.93,crypto,0.0,,,,,390
EVT_598652,USER_0465,login,2024-02-23 00:27:15,0,4,0,0,none,10.20.148.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,87
EVT_152040,USER_0021,trade,2024-02-23 00:30:55,0,4,0,1,bot_trader,,,,,,,ETHUSD,1.83,2696.98,362.98,2678.3,545.0,1.35,1.0,,,,,,,,134
EVT_685997,USER_0459,login,2024-02-23 00:35:40,0,4,0,0,none,10.51.138.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,219
EVT_487670,USER_0077,login,2024-02-23 00:37:08,0,4,0,1,consistent_winner,10.174.94.1,IN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,392
EVT_877745,USER_0304,trade,2024-02-23 01:03:24,1,4,0,0,none,,,,,,,GBPUSD,0.36,11791.31,-161.44,2769.15,2018.0,0.756,1.0,,,,,,,,172
EVT_517295,USER_0568,session,2024-02-23 01:34:14,1,4,0,0,none,,,android_app,,,,,,,,,,,,,,,32.6,77.0,2.36,,194
EVT_469390,USER_0522,login,2024-02-23 02:05:59,2,4,0,0,none,10.249.55.1,UK,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,84
EVT_688906,USER_0574,withdrawal,2024-02-23 02:06:44,2,4,0,0,none,,,,,,,,,,,,,,,555.27,bank,0.0,,,,,85
EVT_492435,USER_0405,kyc_change,2024-02-23 02:27:33,2,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,410
EVT_295881,USER_0455,trade,2024-02-23 02:28:28,2,4,0,0,none,,,,,,,GBPUSD,0.23,20647.91,-114.96,1842.27,574.0,1.14,0.0,,,,,,,,275
EVT_596943,USER_0305,deposit,2024-02-23 02:37:14,2,4,0,0,none,,,,,,,,,,,,,,,2367.35,crypto,0.0,,,,,389
EVT_857905,USER_0293,login,2024-02-23 02:40:19,2,4,0,0,none,10.2.157.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,384
EVT_379026,USER_0542,login,2024-02-23 02:47:17,2,4,0,0,none,10.90.243.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,381
EVT_201456,USER_0395,login,2024-02-23 03:32:05,3,4,0,0,none,10.103.66.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,360
EVT_794346,USER_0488,login,2024-02-23 03:37:39,3,4,0,0,none,10.111.102.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,60
EVT_954952,USER_0401,login,2024-02-23 03:52:05,3,4,0,0,none,10.254.72.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,294
EVT_842569,USER_0392,session,2024-02-23 03:54:26,3,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,22.0,59.0,2.68,,93
EVT_215828,USER_0387,login,2024-02-23 04:11:44,4,4,0,0,none,10.127.9.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,63
EVT_902610,USER_0093,session,2024-02-23 04:18:26,4,4,0,0,none,,,safari_mac,,,,,,,,,,,,,,,6.1,12.0,1.97,,144
EVT_543824,USER_0295,trade,2024-02-23 04:47:21,4,4,0,0,none,,,,,,,AUDUSD,1.66,5238.65,393.51,2154.32,746.0,1.042,0.0,,,,,,,,115
EVT_930554,USER_0474,session,2024-02-23 05:24:41,5,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,20.4,77.0,3.77,,289
EVT_973051,USER_0083,withdrawal,2024-02-23 05:35:44,5,4,0,1,bot_trader,,,,,,,,,,,,,,,511.99,crypto,0.0,,,,,187
EVT_230244,USER_0529,trade,2024-02-23 05:38:39,5,4,0,0,none,,,,,,,USDCHF,0.97,13369.62,191.42,1377.73,773.0,0.896,0.0,,,,,,,,61
EVT_428038,USER_0405,trade,2024-02-23 05:49:03,5,4,0,0,none,,,,,,,BTCUSD,1.45,27479.61,-154.05,329.15,492.0,0.93,0.0,,,,,,,,410
EVT_127051,USER_0140,login,2024-02-23 06:05:33,6,4,0,0,none,10.173.179.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,391
EVT_885470,USER_0420,trade,2024-02-23 06:09:52,6,4,0,0,none,,,,,,,AUDUSD,1.86,1822.55,-76.38,4547.12,261.0,1.321,0.0,,,,,,,,374
EVT_936724,USER_0242,trade,2024-02-23 06:32:30,6,4,0,0,none,,,,,,,EURUSD,0.66,15210.81,-89.96,1913.73,2708.0,0.848,0.0,,,,,,,,287
EVT_515582,USER_0309,trade,2024-02-23 06:35:59,6,4,0,0,none,,,,,,,USDJPY,1.55,23225.12,142.66,3786.06,3250.0,0.953,0.0,,,,,,,,408
EVT_475588,USER_0164,login,2024-02-23 06:49:43,6,4,0,0,none,10.76.170.1,US,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,163
EVT_642110,USER_0194,session,2024-02-23 07:16:28,7,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,11.6,27.0,2.33,,154
EVT_285562,USER_0111,kyc_change,2024-02-23 07:38:07,7,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,193
EVT_680100,USER_0163,session,2024-02-23 07:46:03,7,4,0,0,none,,,android_app,,,,,,,,,,,,,,,29.1,69.0,2.37,,307
EVT_622963,USER_0211,session,2024-02-23 08:13:48,8,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,50.7,35.0,0.69,,83
EVT_745805,USER_0049,trade,2024-02-23 08:26:15,8,4,0,1,ip_hopper,,,,,,,USDCHF,0.61,1811.45,-179.33,4835.75,358.0,1.043,1.0,,,,,,,,194
EVT_157303,USER_0184,login,2024-02-23 08:27:53,8,4,0,0,none,10.170.68.1,IN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,350
EVT_436035,USER_0434,deposit,2024-02-23 08:56:57,8,4,0,0,none,,,,,,,,,,,,,,,3093.71,crypto,0.0,,,,,331
EVT_401466,USER_0411,deposit,2024-02-23 09:01:58,9,4,0,0,none,,,,,,,,,,,,,,,886.39,bank,0.0,,,,,170
EVT_832723,USER_0482,deposit,2024-02-23 09:11:40,9,4,0,0,none,,,,,,,,,,,,,,,1074.48,card,0.0,,,,,57
EVT_546972,USER_0447,trade,2024-02-23 09:15:52,9,4,0,0,none,,,,,,,ETHUSD,1.08,18790.28,-252.38,4233.69,273.0,0.922,0.0,,,,,,,,289
EVT_309845,USER_0424,login,2024-02-23 09:39:55,9,4,0,0,none,10.169.121.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,287
EVT_887775,USER_0410,trade,2024-02-23 09:45:24,9,4,0,0,none,,,,,,,AUDUSD,1.13,24782.57,-462.81,3670.21,1316.0,1.021,0.0,,,,,,,,384
EVT_583535,USER_0481,login,2024-02-23 09:51:24,9,4,0,0,none,10.191.54.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,140
EVT_555354,USER_0384,login,2024-02-23 09:53:20,9,4,0,0,none,10.88.181.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,75
EVT_518509,USER_0285,deposit,2024-02-23 10:11:50,10,4,0,0,none,,,,,,,,,,,,,,,2515.52,crypto,0.0,,,,,59
EVT_907816,USER_0424,login,2024-02-23 10:13:00,10,4,0,0,none,10.169.121.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,287
EVT_610353,USER_0520,withdrawal,2024-02-23 10:19:34,10,4,0,0,none,,,,,,,,,,,,,,,1660.09,crypto,0.0,,,,,141
EVT_878771,USER_0382,kyc_change,2024-02-23 10:32:50,10,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,239
EVT_232434,USER_0123,deposit,2024-02-23 10:40:33,10,4,0,0,none,,,,,,,,,,,,,,,3036.3,bank,0.0,,,,,112
EVT_205065,USER_0219,session,2024-02-23 10:56:44,10,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,52.1,42.0,0.81,,309
EVT_408970,USER_0496,login,2024-02-23 11:05:29,11,4,0,0,none,10.229.90.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,132
EVT_334606,USER_0448,trade,2024-02-23 11:08:14,11,4,0,0,none,,,,,,,AUDUSD,1.68,10421.43,44.51,1071.98,1181.0,1.097,0.0,,,,,,,,118
EVT_986840,USER_0254,deposit,2024-02-23 11:08:53,11,4,0,0,none,,,,,,,,,,,,,,,2256.33,bank,0.0,,,,,406
EVT_949458,USER_0174,trade,2024-02-23 11:20:33,11,4,0,0,none,,,,,,,ETHUSD,0.3,14917.01,2.86,2783.57,2577.0,1.257,0.0,,,,,,,,101
EVT_294280,USER_0594,trade,2024-02-23 11:42:30,11,4,0,0,none,,,,,,,XAUUSD,1.64,12092.82,-210.76,1302.27,2788.0,1.243,0.0,,,,,,,,140
EVT_333268,USER_0081,trade,2024-02-23 11:45:47,11,4,0,1,device_switcher,,,,,,,ETHUSD,1.28,25518.04,-298.69,3789.61,1134.0,1.317,0.0,,,,,,,,328
EVT_440266,USER_0217,deposit,2024-02-23 11:49:19,11,4,0,0,none,,,,,,,,,,,,,,,2033.88,crypto,0.0,,,,,366
EVT_342563,USER_0386,trade,2024-02-23 12:24:15,12,4,0,0,none,,,,,,,XAUUSD,0.04,2818.31,-419.64,952.91,1789.0,0.6,0.0,,,,,,,,74
EVT_508967,USER_0449,kyc_change,2024-02-23 12:36:35,12,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,261
EVT_697558,USER_0187,session,2024-02-23 12:40:04,12,4,0,0,none,,,android_app,,,,,,,,,,,,,,,12.0,37.0,3.08,,312
EVT_446514,USER_0282,session,2024-02-23 12:46:48,12,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,57.9,52.0,0.9,,302
EVT_203878,USER_0288,trade,2024-02-23 13:11:11,13,4,0,0,none,,,,,,,GBPUSD,0.17,5381.53,-125.26,857.15,1616.0,1.022,0.0,,,,,,,,284
EVT_555031,USER_0244,login,2024-02-23 13:23:45,13,4,0,0,none,10.94.71.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,317
EVT_133939,USER_0192,login,2024-02-23 13:32:02,13,4,0,0,none,10.222.140.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,277
EVT_529406,USER_0377,withdrawal,2024-02-23 13:44:04,13,4,0,0,none,,,,,,,,,,,,,,,1497.62,crypto,0.0,,,,,93
EVT_880622,USER_0252,trade,2024-02-23 13:48:33,13,4,0,0,none,,,,,,,EURUSD,1.75,25894.18,-237.16,3807.35,3007.0,1.241,0.0,,,,,,,,239
EVT_143109,USER_0378,login,2024-02-23 13:55:26,13,4,0,0,none,10.75.46.1,FR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,399
EVT_938532,USER_0058,trade,2024-02-23 13:59:41,13,4,0,1,kyc_manipulator,,,,,,,ETHUSD,0.67,37477.09,479.42,2684.6,1750.0,1.542,0.0,,,,,,,,348
EVT_902591,USER_0493,login,2024-02-23 14:05:20,14,4,0,0,none,10.52.114.1,FR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,113
EVT_879207,USER_0272,trade,2024-02-23 14:11:47,14,4,0,0,none,,,,,,,XAUUSD,1.04,19207.75,205.13,2931.6,2712.0,1.015,0.0,,,,,,,,297
EVT_333864,USER_0116,trade,2024-02-23 14:15:21,14,4,0,0,none,,,,,,,BTCUSD,1.24,17779.08,92.43,3518.81,1590.0,1.003,0.0,,,,,,,,75
